name,position_desc
运维工程师,"参与机房、实验室的测试设备和测试环境的搭建及日常运维
协助开发软硬件自动化测试相关脚本并维护环境

职位要求：
本科及以上学历,计算机或者电子相关专业(1-2年相关工作经验，欢迎应届毕业生)
熟悉计算机基础架构及硬件基础知识
较强的动手能力，可以独立进行机房和实验室测试设备运维
熟悉Linux系统管理与配置，可以熟练使用bashshell和python编写系统运维脚本
熟悉代码的版本控制及上线流程，熟练使用git和Jenkins
职能类别：
自动化运维工程师
微信分享"
运维工程师,"工作职责:
1、负责和参与公司大数据基础架构平台规划，建设，优化等工作，保障数据平台服务的稳定性和可用性；
2、研究大数据前沿技术，改进现有系统的服务和运维架构，提升系统可靠性和可运维性；
3、负责和参与自动化运维系统及平台的建设；
4、为线上服务高效稳定运行负责，支撑业务和数据量的快速扩张。
任职资格:
1、本科及以上学历，计算机、数学相关专业优先；
2、熟悉Java、Python，Scala，Shell至少一门语言；
3、熟悉Hadoop生态及高性能缓存相关的各种工具并有实战经验，包括但不限于Hadoop/Kafka/Hbase/Spark/kafka/Hive/Flink；
4、有DevOps、SRE、容器相关经验加分，参与开源社区，有代码贡献或者高质量博客文章者优先；
5、学习能力和主动性强，具有钻研精神，充满激情，乐于接受挑战;良好的服务意识，善于团队协作，项目管理，主动思考，自我驱动力强。
职能类别：
运维工程师
微信分享"
运维工程师,"岗位职责：
负责公司产品软硬件安装、维护、培训
任职要求：
1、大专及以上学历
2、计算机、自动化等相关专业，吃苦耐劳（能出差）
3、熟悉数据库、有#开发基础者优先
4、语言表达与沟通能力强
职能类别：
运维工程师
关键字：
运维维护技术支持运维工程师实施自动化
微信分享"
运维工程师,"岗位职责：
1）日常维护和配置信息化系统
2）保障系统可用性、稳定性、安全性
3）定期汇总记录系统状态和使用情况
4）定期巡检、解决出现的网络系统安全问题、对事件进行记录报告
5）帮助协助组员处理复杂难以处理的工作
6）信息化项目支持、跟进、验收，完成相应指派的项目任务
7）领导交代的其他工作

任职要求：
1）计算机专业、有1-2年中小企相关运维经验
2）具备扎实的网络方面的理论基础知识.熟练掌握计算机网络原理、组网技术
3)熟悉TCP/IP协议栈，了解TCP/IP通信原理
4)熟悉主要的路由协议和交换技术，如动态路由协议、环路保护、端口安全等
5)熟悉华为、思科等主流品牌交换机产品的工作原理和配置
6)具备故障诊断和处理能力，能独立分析处理常见的网络问题
7)具备思科CCNA/CCNP证书或华为数通方向HCIA/HCIP证书优先
8）有较强的总结和文档撰写能力，编制相关IT操作指导文档；
职能类别：
网络工程师(IT工程师)
关键字：
网络工程师it
微信分享"
运维工程师,"工作内容：
1、处理PC,MAC,Outlook,ServiceNow,KB整理;
2、负责为VIP客户提供IT支持服务;
3、作为VIP客户在运维问题上的主要联络点；
4、负责定期维护VIP人员名单；
5、编写和更新常用运维文档；
6、负责重大视频会议远程/现场保障；
7、负责视频会议设备连接调试及应急处理；
8、负责会议方案设计、沟通、测试和会议支持；

职位要求;
1、至少3年终端用户HelpDesk支持经验;
2、英语口语：交流无异常;
3、具备良好的沟通和协调能力，独立工作分析判断并解决问题；
4、具备高度的责任心和良好的自律能力；
职能类别：
网络管理(Helpdesk)
关键字：
技术支持
微信分享"
运维工程师,"负责大数据基础平台的运维工作，保障平台稳定可用。
任职要求：
1、统招二本及以上学历，计算机、软件、通信等相关专业，2年以上工作经验；
2、熟悉Linux/unix/Windows系统安装及维护；熟悉Docker容器技术；
3、掌握Linux系统环境的配置和优化，熟练部署各种应用服务，独立处理系统故障；
4、熟悉网络协议及配置，熟悉常见的交换机、防火墙等设备及对应配置；
5、熟悉OpenStack基本组件及工作原理，了解华为云等云产品。有私有云搭建经验优先。
6.要求有较强的项目协调推动能力，强烈的owner意识，责任心及执行力。
上班地点：东莞松山湖光大We谷
职能类别：
运维工程师
关键字：
运维
微信分享"
运维工程师,"工作职责:
1.负责SAP系统日常维护；
2.负责协助用户进行需求分析，方案讨论与设计，系统实现等工作；
3.负责配合SAP进行相关开发工作；
4.负责SAP系统与外挂操作平台的接口开发；
5.负责SAP系统中对标准操作及功能的优化；
任职资格:
1.大专或以上学历，计算机技术，数学或财务等相关专业。
2.2年以上SAP项目实施与支持经验，有全程参与过SAP实施项目。
3.熟练掌握各类接口技术，有SAP配置及相关开发经验者为佳。
4.数量掌握PP，熟悉***和SD模块为佳。
5.能独立完成REPORT，ALV等开发工作。
职能类别：
运维工程师
微信分享"
运维工程师,"【运维工程师】
一、工作职责：
1、对各类软件系统平台进行维护管理，涉及系统测试、后台功能维护等系统运维工作；
2、对信息系统、网络、服务器进行日常巡检，处理客户报修的问题并及时反馈；
3、负责计算机硬件、网络相关设备的维护、优化、规划调整，确保网络系统的稳定可靠运行；
4、其他设备的维护工作以及领导交代的其他事项；
二、岗位要求：
1、专科及以上学历，计算机相关专业；
2、熟悉计算机操作，有实际计算机桌面维护、软件系统运维等服务经验优先；
3、工作积极主动、有责任心、善于沟通、具有良好的团队协作能力和客户服务意识。
三、企业福利
1、社会保险：按照国家政策，为员工办理社会保险；
2、公司将结合实际情况定期组织培训、提升工作技能；
3、内部晋升：根据员工表现，提供一定的职位晋升及转岗机会；
4、节假日补助：在春节、中秋等传统节日公司统一发放礼品。；
四、工作时间：9:30-17:30双休
工作地点：拱墅区香积寺路302号杭州市城市管理局（项目部）
五、企业福利
1、社会保险：按照国家政策，为员工办理社会保险；
2、公司将结合实际情况定期组织培训、提升工作技能；
3、内部晋升：根据员工表现，提供一定的职位晋升及转岗机会；
4、节假日补助：在春节、中秋等传统节日公司统一发放礼品。

职能类别：
运维工程师
微信分享"
运维工程师,"【岗位职责】：
1.参与/负责客户数据仓库平台的运维与新功能开发；
2.参与/负责客户统一门户、数据标准统一门户、数据标准、标签画像、指标管理等数据应用的运维与新需求开发。
【岗位要求】：
1.本科及以上学历，计算机相关专业，1年以上工作经验
2.熟悉开发语言，如Java，Python等；
3.熟悉常用数据库，如Mysql等；
4.熟悉常用操作系统，如Linux、AIX等的日常操作；
5.熟悉大数据生态系统，对hdfs、yarn、mr有深入了解；
6.熟悉hive、hbase、zk、kafka、spark等；
7.熟悉运维体系结构，精于容量规划、性能优化，能够独立解决系统问题；
8.有运维和调优经验优先；
9.具备持续学习的意愿和能力，良好的团队协作精神和工作责任心。
职能类别：
运维开发
关键字：
大数据开发
微信分享"
运维工程师,"1、对机房用户服务器设备、网络设备进行日常两次巡检工作，巡检记录报告给主管；
2、服务器设备上下架，并及时与机房和用户沟通机柜布线，机柜挡板调整，机柜上下电事宜；
3、协助用户对服务器进行硬件维护，硬件更换，设备问题排查，确保设备正常运行；
4、协助并监督报修设备厂商人员的入室，对硬件设备进行维护时需全程监督；
5、定期统计机房线上及线下资产、设备端口资源的使用情况，做好文档记录并汇报给主管；
6、接待用户人员入室，协助他们进行设备维护，资产盘查，入室参观等；
7、快递及物流的签收和记录；
岗位要求：
1、大专及以上，计算机专业，相关1-3年工作经验，高度的责任心；
2、有良好的逻辑思维、理性思维；
3、勤恳好学，工作严谨，有团队合作精神，善于与人交流；
4、为人正直，有较好的团队协作能力，能适应值班制度，有吃苦精神；
5、住在附近，或考虑换租的，以便处理应急事件；
6、机房驻场运维，偏服务器硬件方向。

职能类别：
运维工程师
关键字：
维护，运维工程师
微信分享"
运维工程师,"主机管理岗（wintel方向）：
A、岗位职责
1、负责公司AD、DNS、Exchange邮箱、邮件外发通道的优化及日常运维工作；
2、负责windows系统相关运维管理工作；
3、负责WSUS补丁系统的搭建及运维管理工作；
4、负责veeam等备份平台的运维管理工作；
5、负责公司文件共享系统的运维及备份管理工作；
6、负责公司Helpdesk桌面支持管理工作，桌面外包人员管理工作；
7、负责全公司IT类资产管理及盘点工作；
8、负责数据中心机房的日常管理工作；
9、负责新机构筹建机房及弱电建设工作；
10、领导布置的其他任务。
B、任职要求
1、***统招本科及以上学历；
2、3年及以上windows系统维护工作经验
3、精通Windows桌面及服务器系统
4、具备较强的交流、沟通和表达能力，较强的文档编写能力；
5、具备团队合作精神，善于思考，有良好的学习能力及责任心。
职能类别：
运维工程师
关键字：
运维
微信分享"
运维工程师,"1、按照公司运维规范，及时填写、提交相关表单及报告，需要客户签字的，及时找客户签字确认；
2、负责在线设备的定期巡检维护工作，及时发现、排除故障隐患，落实每周、每月及每季度的运维工作内容；
3、负责在线设备的定期校准校验，在线设备每季度的有效性审核工作，确保数据的有效性等工作;
4、实时接收监控管理工程师及客户通知的仪器设备的异常、报警信息，及时对所有收集的异常、报警信息进行异常关联、异常定位分析、处理并反馈结果；负责对上级指示异常设备进行抢修、恢复设备正常运行；

职位要求：
大专以上学历，有经验有限
临安本地人，***有驾照有车
职能类别：
运维工程师
关键字：
运维
微信分享"
运维工程师,"岗位职责:
1、负责公司软件产品和项目的服务器维护；
2、对运维项目中的相关软件、数据库、操作系统等进行日常巡检，定期巡检；数据库做备份、快照；对业务重要应用软件做容灾备份；
3、对网络以及服务器的维护和优化，提供IT软硬件方面的服务和支持，保证系统的稳定；
4、负责对客户提出的常见的技术问题提供初步的技术支持工作；
5、能及时响应客户需求排查系统故障。
任职要求：
1、1年以上运维经验，有系统集成项目运维经验优先；
2、了解.net或java编程，熟悉软件运行所需要的基本环境和支撑组件；
3、熟悉Windowsserver、Linux操作系统的安装、操作和维护。能够在对应操作系统上熟练的部署web运行环境；
4、有oracle,mysql数据库的实际维护经验；
5、了解网络安全及相关服务器配置，对数据安全、网络安全、系统安全有较全面的了解；
6、熟悉IT运维相关流程；
7、高度的责任感，较强的故障分析及排除能力，善于在工作中学习，能够承受工作压力。
职能类别：
运维工程师
微信分享"
运维工程师,"1.负责现场设备的交接验收、功能调试和高低压送电工作。
2.负责充电站的故障处理、设备巡检、状态监控、质量反馈等设备运维工作。
3.负责销售设备的质保服务工作。
4.负责子公司现场运维数据的收集、提报信息
5.负责设备运维管理系统的信息录入及维护，执行总部设备管理制度。
6.负责贯彻执行总部安全制度。
7.负责完成总部及领导交代的相关任务
任职要求：
1.电气、电子、机电等相关专业，大专及以上学历；
2.一年以上电气设备调试运维工作经验；
3.熟悉设备运维工作，熟悉充电标准及相关规定；
4.具有良好沟通能力，有高度责任心和上进心，服从公司和领导安排,具有良好的服务意识；
5.有驾驶证，驾驶技术良好；有低压电工证者优先。

简历请发至：yuanmj@teld.cn
职能类别：
工程/设备工程师
关键字：
售后设备调试运维
微信分享"
运维工程师,"1.熟悉Windows、Linux、SQLServer、MySQL，具有安装实施经验；
2.至少参与过一个完整的智能楼宇项目，具有从智能硬件安装实施到物联网平台上线使用的完整流程；
3.了解三层网络架构、防火墙和路由器的基本配置；
4、协助和配合各楼宇工程人员，对智能化改造软硬件提供技术支持和要求，确保工程落地实施；
5、根据部门确定的规划和智能化改造愿望清单等计划，参与执行现场后续工作；
6、根据部门整体智能化改造落地实施进度，执行监督和及时优化调整改造方案；
7、负责处理现场项目所有智能化改造有关的维护事宜，包括及并不限于，网路，软硬件及服务器等配备调校及安保支援；
8、智能化改造过程中与所有施工单位丶恒基专业部门丶恒基租务内部相关单位及物管协调，按智能化改造时间表予以执行；
9、向部门经理汇报现场项目改造进度，并适时提出合理化意见或建议；
10、与香港商服部及北上广及各地推广组紧密沟通，持续推进现场HTouch丶dashboard后台等之功能升级改善。

任职资格：
1、需对楼宇系统及管理有一定的认识；
2、对智慧化楼宇系统有一定的认识；
3、有五年或以上的项目管理经验；
4、有三或以上的网络安全及软件设计项目经验；
5、具备市场触觉，有能力推进适合不同持份者使用之智慧化系统；
6、具有大学专科以上学历，能够独立开展工作。
职能类别：
运维工程师
关键字：
系统运维
微信分享"
运维工程师,"岗位职责：
1、负责内部局域网络维护；
2、熟练远程协助解决问题；
3、进行小型机、服务器、路由器等设备管理，以及网络平台的运行监控和维护；
4、进行办公设备的日常维护及管理；技术档案维护；
5、负责病毒的查杀，维护网络系统安全；
6、处理网络及计算机故障；
7、负责内部信息系统建设、维护；进行域名、后台数据、邮箱管理。

任职资格：
1计算机相关专业应届毕业生或一到两年以上相关工作经验
2熟知windows各个版本系统的安装.配置.维护.故障排除
3熟练使用outlookoffice等客户端，熟练掌握其按装配置.维护.故障排除过程
4能吃苦耐劳，需要及时响应客户的需求，有极强的时间观念
5有一定英文基础者优先
工作时间：
做五休二，早九晚六。享受国家所有法定节假日,正式入用后享受社保及各项补贴。

我们能提供：
A．定期的技术能力和服务能力的培训制度，让您能明显感受到自己的
进步，公司实行带教制度将由经验丰富的员工指导您的工作，进行在岗培训，为每一位员工提供良好的学习平台，升职空间大，有利于个人能力的提升，根据自己的职业规划，可向服务器。弱电或单机网络等方面全面学习培训。
B．公平有竞争力的薪酬体系：公平合理的底薪+固定积分奖+企业文化奖+绩效积分奖
C．和谐的工作氛围和员工福利：员工生日礼物，公司组织旅游
D．公司拥有完善的内部晋升机制
职能类别：
运维工程师
微信分享"
运维工程师,"1、负责各类硬件、企业服务器，网络设备等日常的保养和维护工作
2、负责核心网络设备的选型、安装和维护
3、负责公司的网络规划和建设等
4、负责监督和管理各部门计算机、打印机的使用状况，保障公司网络及数据的安全
5、负责各部门设备的定期检查、维护，对操作人员进行培训指导
6、负责工厂设备的申请，资产登记、调配、变更、报废等

职位要求：
1、公司网络相关硬件设备软硬件的日常维护管理
2、敬业、积极、细心
3、精通FineReport优先

职能类别：
运维工程师
微信分享"
运维工程师,"工作职责：
1、负责业务线运行环境的部署、版本发布、故障处理、安全管控，保障各类环境的高效安全运行；
2、负责中间件和数据库的安装、配置与优化、备份及还原；
3、负责服务器、中间件、数据库、网络、进程等监控与告警，以及处理告警；
4、负责服务器资源的规划和合理使用；
5、负责日志系统的部署与管理；
6、建立运维规范与标准；
7、上级交办的其它事务。
任职要求：
1、热爱运维工作，乐于分享新技术；
2、熟悉阿里云、AWS常用服务，例如：VPC、ECS(EC2)、NAS(S3)、RDS、安全组、RAM访问控制、NAT网关、对等网络等，并有实际使用经验；
3、熟悉服务器软硬件安装，例如：Centos，RAID，服务器上架等；
4、熟悉服务器虚拟化和无人值守安装，包括：IP子网划分、KVM、PXE、kickstart等，或者cockpit、oVirt、proxmox等方案；
5、熟悉nginx、tomcat、skywalking、nacos、rocketmq、rabbitmq等中间件的安装配置；
6、熟悉mysql、redis集群安装配置，以及日常备份与还原；
7、熟悉shell或python的使用，高效完成运维工作；
8、熟悉监控系统promethues的安装配置；
9、能对centos做一些优化和基本的安全加固。
职能类别：
运维工程师
关键字：
nginx运维工程师运维
微信分享"
运维工程师,"1、负责集抄设备调试、终端维护、消缺及故障处理等日常工作；

2、负责公司产品售后技术支持服务；

3、对客户提出的技术问题做出及时回馈，维护好客户关系。

4、处理领导交付的其他事情。

任职要求：

1、大专及以上学历，电气等相关专业；

2、熟练使用办公软件；

3、善于沟通，学习能力强，行动迅速，工作效率高；

4、有较强的客户服务意识。
公司提供商业保险、带薪年假，年底双薪。
职能类别：
运维工程师
关键字：
运维技术支持
微信分享"
运维工程师,"岗位职责:
1、根据项目小组拟定的实施计划完成本职工作；
2、对客户使用公司产品和系统进行培训支持；
3、支持客户系统的上线运行，并协助客户进行系统运行和操作指导；
4、协助项目工作组组长完成其他和项目实施、交付、维护等相关的工作。
任职要求：
1、本科及以上学历，具有IT系统相关基础知识，具有两年以上相应工作经验者；
2、熟练网络设备配置，熟练掌握visio等工具编制网络拓扑图；
3、熟悉Oracle等主流数据库；熟悉WebLogic，apache等主流中间件；熟悉windows、Linux系统；
4、具有良好的客户沟通和协调能力、文档撰写能力，良好的语言表达能力；
5、能适应经常出差，能服从公司和部门负责人，积极按要求完成工作任务。
职能类别：
技术支持/维护工程师
关键字：
运维技术支持运维工程师linux
微信分享"
运维工程师,"1、负责公司数据库的日常运行维护、配置管理等工作；
2、负责公司ERP系统管理，负责产品数据管理等；
3、维护数据中心，对系统数据进行备份；
任职资格：
1、计算机软件、信息管理及相关专业；
2、掌握计算机软硬件，可独立进行安装、调试及故障排除；
3、良好的团队协作能力、沟通能力，乐于接受挑战，有责任感，自我驱动，能应对突发情况；
薪资福利：
1、入职购买五险一金，周末稳定双休，不加班；
2、工作时间朝九晚六，法定节假日正常休息；
3、每年一度的年度体检等员工关怀项目；
4、法定节假日正常休息，享受带薪年假、年底分红及年度调薪；
5、岗位晋升机制公平公正，后期可往部门总监等职位发展；
职能类别：
运维工程师
微信分享"
运维工程师,"岗位职责：
1、维护服务器稳定运行，监控系统日志，处理系统问题；
2、维护容器平台、数据库、集群稳定运行，监控各组件运行情况，处理系统问题；
3、负责生产环境的运维支持、性能调优、监控、故障诊断工作；编制汇总故障、问题、定期提交汇总报告；
4、参与制定和优化运维规范，工作流程、应急预案等，不断提升运维工作的规范性；
5、负责CI/CD以及日志、监控、报警等基础设施的搭建与维护；
6、较高的团队合作精神，良好的沟通能力，细分、分享、协作。
任职要求：
1、***本科及以上学历，计算机相关专业，4年以上系统运维工作经验；
2、熟悉计算机硬件、操作系统（windows、linux）、数据库（postgres、clickhouse、redis）、网络设备（交换机、路由器、防火墙）等；
3、具备丰富的网络理论基础，熟悉TCP/IP、HTTP、FTP、NTP、SNMP、VRRP等常用协议，有实际生产维护经验；
4、熟悉Docker、Kubernetes的原理及运行机制，有实际生产环境维护经验；
5、熟悉监控系统Grafana/Prometheus/ELK，有实际维护经验；
6、熟悉自动化运维脚本编写，能够灵活运用shell、ansible等编写运维脚本;
7、有实际生产环境的性能分析、容量规划、云上实施、故障定位和处理经验；
8、熟悉python、java、go等编程语言优先考虑；
9、熟悉devops开发流程优先考虑；
10、能够适应随时加班、处理紧急问题。

员工福利：五险一金、年终奖金、定期体检
职能类别：
运维工程师
关键字：
系统运维运维开发
微信分享"
运维工程师,"1、负责公司办公电脑、打印机、复印机、传真机等办公设备的安装、调试、维护、故障维修；
2、负责公司网络设备、服务器、通讯设备、安全设备的日常运维管理，运行状态监测，资源调配，保证网络通讯安全稳定运行；
3、负责各类信息系统、安全保密防护软件的安装管理和维护，保证系统安全和数据安全；协助相关信息系统的建设和管理制度的完善；
4、建立各类设备的技术档案和维修记录，日常运维工作文档的编写，其他和IT相关的运维工作。

职位要求：
1、大专以上学历，计算机网络相关专业，熟悉电脑软硬件及周边设备的安装调试与维护维修，能快速解决各类软/硬件故障；
2、熟悉各品牌服务器存储设备的安装调试与日常巡检维护；熟悉各类os的安装与配置；
3、熟悉交换机、路由器、防火墙、VPN、WIFI、IDS/IPS、DNS、AD、DHCP、LDAP、VM、Portal、Radius等相关技术，能完成Huawei、H3C、Aruba、BROCADE、SANGFOR、Leadsec等产品配置调试与优化，具有故障分析、判断、解决能力，有2年以上大中型企业网络IT系统管理运维经验，有相关认证资格证书者优先；
4、精通office、Infopath、DW、HTML、CAD等，有主流OA、邮件等各类应用系统的运维管理经验；
5、熟悉保密、ISO、GJB、ITIL、分保等管理标准；
6、具备良好的服务意识、耐心和责任心，学习能力强，较好的沟通和理解能力，较强的执行力和协作能力；
职能类别：
网络管理(Helpdesk)
关键字：
it网络网络管理OA
微信分享"
运维工程师,"工作职责:
1、负责Docker，K8S虚拟化平台部署、监控、运维工作；
2、负责产品线上应用的日常发布，监控和相关工作；
3、参与应用系统的性能分析与系统优化，不断提高系统运行效率；
4、响应和处理7x24监控、客户提出的问题，确保各类服务报警事件及客户问题得到及时处理；
5、编写并持续完善系统运维手册、部署文档、性能参数说明搭建运维知识库。
6、负责客户系统本地化部署，问题搜集及维护工作；
8、负责维护公司测试环境，server，网络，数据库，应用的维护；
任职资格:
1、计算机科学与技术、网络工程、计算机应用等计算机类相关专业，3年以内相关工作经验；
2、1年以内公有云平台或虚拟化技术支持或运维经验；
3、熟练掌握docker，Kubernetes，nginx，mysql，有过实际使用经验；
4、熟练监控工具，例如zabbix,grafana等；
5、熟悉至少一种配置管理工具者，如ansible；
6、熟练python、shell脚本编写，熟悉Linux系统命令，会使用Linux命令和相关日志来排查网络、软件服务等问题;
7、责任心强，积极主动，热爱学习，抗压能力强，有良好的沟通能力和团队合作能力。

职能类别：
运维工程师
微信分享"
运维工程师,"1.3年以上Linux运维经验；
2.深入理解Linux系统，具备网络，文件系统，用户管理等相关知识；
3.熟练掌握虚拟化和容器知识，可以独立完成虚拟化或容器资源池的搭建和运维；
4.熟悉常用开源组件（数据库，中间件等）；
5.具备一定的故障处理能力，可以对系统常见问题进行排障；
6.熟悉常见自动化运维框架（salt，ansible等），可以利用框架进行自动化运维系统构建；
7.具备Linux认证证书。
职能类别：
运维工程师
关键字：
运维工程师linux系统运维docker容器
微信分享"
运维工程师,"1、负责服务器产品的安装调试，配合用户现场上架部署，提供测试技术支持保障等项目交付工作。
2、完成项目有关安装调试记录及项目报告、技术文档编写，配合开展客户关系的协调，维护。
3、解决用户联调测试现场的技术问题，做好测试记录及汇总，协调现场用户和生态伙伴现场配合。
4、参与公司产品的售后技术支持工作。

岗位需求：
1、计算机或相关专业。熟悉linux，了解shell脚本编程，能运用脚本进行运维管理；
2、熟悉WEB相关服务及集群的搭建与维护；
3、熟悉数据库集群的搭建与维护，了解缓存数据库原理部署及维护；
4、熟悉KVM技术原理及使用，熟悉Openstack云架构、容器（docker）、k8s容器管理平台；
5、表达沟通能力较强，服务意识强，能主动完成上级安排的工作；
6、有较强的责任心，抗压能力强，能够适应出差办公需求；
7、2年以上相关工作经验。
职能类别：
技术支持/维护工程师
关键字：
IT运维工程师IT运维技术支持
微信分享"
运维工程师,"岗位职责：
1、根据业务需求部署及维护相关服务；
2、配合开发工程师建设自动化运维体系包括线上服务的变更、服务状态监控、服务容灾和数据备份等工作，对服务进行例行排查、故障应急处理等工作；
3、负责网络、系统和业务等方面的安全加固工作，进行常规的安全扫描以及安全事件应急处理。

任职要求：
1、***本科及以上学历，计算机、软件或相关专业；
2、熟练掌握ELK日志监控管理平台及自动化部署工具；
3、精通Linux/Unix，会编写shell/Python等脚本，有过相关服务器部署及维护的工作经验，能够处理常见操作系统级故障；熟悉Raid，LVM等存储基础架构者优先；
4、掌握主流开源监控系统Zabbix，Nagios，Open-falcon等任一项；
5、了解性能分析，对网络协议，流量，磁盘IO的性能问题有一定的理解；
6、熟悉MySQL数据库，对数据库的基本理论及其内部实现机制有一定的理解，熟悉性能优化者优先；
7、熟悉Redis缓存系统，了解主从配置，持久化等，有过相关部署及使用调优经验者优先；
8、有一定的代码阅读能力及英文阅读能力，能够阅读及理解相关英文文档；
9、善于沟通和逻辑表达，良好的团队合作精神、积极主动性及抗压能力，沉稳细致。

职能类别：
运维工程师
关键字：
14薪
微信分享"
运维工程师,"岗位职责：
1、负责公司阿里云腾讯云信息系统规划设计、实施、监控、补丁升级等日常维护以及运维文档整理工作。
2、负责数据中心存储、服务器、光纤交换机等IT设备日常巡检维护、监控、资产梳理、IT基础架构的整体规划设计等工作。
3、负责虚拟化、超融合平台安装部署、资源优化、规划设计等工作。
4、负责linux系统等系统安装部署、监控、维护、交付、持续优化。
5、负责zabbix、grafana、Prometheus安装部署维护、实现对数据中心网络、设备、系统、应用、数据库监控，不断持续进行优化监控项。
6、编制各类维护文档，如：实施维护操作、维护报告、巡检报告、故障报告等。
任职要求：
1、计算机相关专业统招本科及以上学历；
2、对云计算解决方案有一定的心得和见解，有企业数字化转型方面经验，熟知云计算产品在企业实际场景中的应用方式；
3、熟悉zabbix、grafana、Prometheus、ansible软件，有实际经验优先；
4、具有5年以上的工作经验，熟悉linux等系统，具有RHCE-Linux优先；
5、熟悉虚拟化、超融合软件管理，具有VCP者优先；
6、具有开源或商用自动化运维平台搭建经验者优先；
7、工作积极主动具有独立分析解决问题的能力及可承受工作压力；
8、具有良好的服务意识，沟通能力、汇报能力，思路清晰。
职能类别：
网络工程师(IT工程师)
关键字：
阿里云腾讯云zabbixgrafanaPrometheus运维自动化运维平
微信分享"
运维工程师,"职位描述：
1、根据服务请求完成企业内部关于操作系统、应用软件、邮件客户端、打印系统、网络、办公设备等方面的安装、管理、维护；
2、各种PC软硬件故障诊断，排查及升级；
3、桌面设备（台式机、笔记本、打印机）安装、调试、配置及维护。
4、负责资产管理，机房巡检，日常IT费用申请等

职位要求：
1、大专及以上学历，计算机相关专业，条件优秀者可接受应届生；
2、具备电脑软硬件维护经验，有1年以上企业内部维护经验，如有外资或者银行类的工作经验优先考虑；
3、具备良好的沟通能力，服务意识，工作积极主动。

公司福利：
多元化的员工培训（技能培训、拓展培训、英语培训、储备干部培训等）；
五天八小时工作制，入职当月缴纳五险一金。
五天八小时工作制，双休，入职当月签订劳动合同并缴纳社保公积金，并提供相关技能培训及良好发展空间。

ServiceOne大家庭期待您的加入！
职能类别：
运维工程师
关键字：
HelpdeskIT技术支持运维工程师
微信分享"
运维工程师,"岗位职责：
1、负责桌面终端软硬件维护，解决常见桌面系统故障，提供支持服务；
2、负责日常系统维护（linux、Windows）安装、配置、修复；
3、网络配置、监控（路由器、防火墙、核心交换机）、迁移；
4、负责应用申请管理、AD账号权限管理、各种PC权限管理、邮箱权限管理；
5、负责桌面运维相关文档和知识库的编制及更新；
6、其他日常系统运维工作；

岗位要求：
1、计算机网络技术、计算机应用技术、软件工程、通讯相关专业专科以上学历；
2、有2年以上相关工作经验，学习能力较强；
3、了解路由与交换技术，tcp\ip协议路由策略配置，端口映射，vlan划分，IP地址规划；
4、具有良好的独立问题诊断与解决能力，有良好的沟通能力、协调能力，有较强的工作主动性及服务意识；
5、有渗透应用和WEB应用防火墙经验；
6、有系统运维工作经验优先。
职能类别：
运维工程师
微信分享"
运维工程师,"一、招聘条件
1、年龄为18-35周岁，身体健康；无恐高，无色弱；无传染疾病；无犯罪记录。
2、大专以上学历，专业不限。电力相关专业者优先录用;
3、会使用电脑，熟练运用办公软件，有良好的协调及处理紧急事情的能力;
4、身体健康适应风电场工作，符合风电企业体检标准;
5、遵纪守法，爱岗敬业，无犯罪记录。
二、工作内容
1、负责现场风力发电机的安装指挥督导、调试、试运行;
2、日常维护、检修、预警排查、技改等工作;
3、根据项目经理的工作安排完成机组分析报表及工作计划，服务工单登陆、现场备件、工具易耗品的管理等上级领导安排的相关工作。
三、岗位及待遇
(1)实习生D1:综合薪资5250-6750元/月（在读大专）
(2)初级技工C2:综合薪资5750-7750元/月（工作1-3个月）
(3)技工C1:综合薪资7350-9350元/月（工作6个月以上）
(4)初级工程师B3:综合薪资9400-11600元/月（工作1-3年）
A、要求持证上岗，（低压电工证，高空作业证）
B、签订正式劳动合同，缴纳六险一金，基本工资+岗位津贴+技术补助+伙食补助+高温补助+工龄工资5700-11600元，根据岗位、年限不同平均工资可达8000元以上;
C、提供公寓住宿，日常加班、节日福利均按照国家政策执行，工作3个月，可享受15天带薪休假，并报销往返车票、机票。
四、工作地点
1、原则上按照户籍所在地风力发电场就近安排岗位。

职能类别：
运维工程师
关键字：
维护运维计算机系统维护运维工程师
微信分享"
运维工程师,"岗位职责：
1、负责公司网络基础设施建设、维护与升级；
2、负责机房的维护与管理；
3、负责公司服务器、域架构及其它IT设备的日常管理与数据更新；
4、熟悉公司虚拟化平台、服务器及相关业务应用系统的日常备份与升级；
5、负责提供办公桌面技术支持服务；
6、领导交办的其他事情。
任职要求：
1、计算机相关专业，专科及以上学历，3年以上相关运维工作经验；
2、熟悉主流网络产品的配置和维护，如华为、H3C、Cisco等；
3、熟悉windows、Linux系统及虚拟化产品的配置和管理；
4、熟悉计算机外设、打印机、门禁、监控、考勤的配置和维护；
5、具有良好的文档书写能力、学习、沟通和团队合作能力；
6、有计算机化验证工作经验者优先。

职能类别：
运维工程师
关键字：
运维工程师运维it
微信分享"
